year	bottom_CI	top_CI	mean	name_origin	label	corpus
2012	0.00555555555555556	0.0305555555555556	0.0170305555555556	Greek	NA	citation_journalist_last
2011	0.00373134328358209	0.0223880597014925	0.0116865671641791	Greek	NA	citation_journalist_last
2007	0	0.0176470588235294	0.00569411764705882	Greek	NA	citation_journalist_last
2019	0	0.0109489051094891	0.00338321167883212	Greek	NA	citation_journalist_last
2005	0.00549450549450549	0.0384615384615385	0.0216263736263736	Greek	NA	citation_journalist_last
2008	0	0.0211267605633803	0.00699295774647887	Greek	NA	citation_journalist_last
2014	0	0	0	Greek	NA	citation_journalist_last
2009	0	0.0112359550561798	0.00368164794007491	Greek	NA	citation_journalist_last
2015	0.00314465408805031	0.0188679245283019	0.00930503144654088	Greek	NA	citation_journalist_last
2017	0	0	0	Greek	NA	citation_journalist_last
2006	0	0.0265957446808511	0.0112127659574468	Greek	NA	citation_journalist_last
2006	0.310546875	0.380859375	0.345580078125	European	NA	citation_scientist_last
2011	0.395534290271132	0.460925039872408	0.427888357256778	European	NA	citation_scientist_last
2009	0.337152209492635	0.402618657937807	0.370788870703764	European	NA	citation_scientist_last
2017	0.378596087456847	0.433831990794016	0.405756041426928	European	NA	citation_scientist_last
2010	0.321724709784411	0.38971807628524	0.354771144278607	European	NA	citation_scientist_last
2015	0.394018205461639	0.452535760728218	0.42265799739922	European	NA	citation_scientist_last
2019	0.368421052631579	0.422222222222222	0.395174269005848	European	NA	citation_scientist_last
2020	0.378102189781022	0.439416058394161	0.408805839416058	European	European	citation_scientist_last
2005	0.288461538461538	0.359615384615385	0.322969230769231	European	NA	citation_scientist_last
2012	0.377443609022556	0.442105263157895	0.409587969924812	European	NA	citation_scientist_last
2016	0.360215053763441	0.419354838709677	0.390489247311828	European	NA	citation_scientist_last
2018	0.347037484885127	0.399032648125756	0.37284038694075	European	NA	citation_scientist_last
2014	0.338790931989924	0.395465994962217	0.367793450881612	European	NA	citation_scientist_last
2013	0.343891402714932	0.407239819004525	0.374779788838612	European	NA	citation_scientist_last
2007	0.330935251798561	0.399280575539568	0.364728417266187	European	NA	citation_scientist_last
2008	0.368896925858951	0.437613019891501	0.4030452079566	European	NA	citation_scientist_last
2006	0.0858398437500001	0.130859375	0.107328125	EastAsian	NA	citation_scientist_last
2011	0.0972886762360447	0.141945773524721	0.118228070175439	EastAsian	NA	citation_scientist_last
2009	0.147299509001637	0.198036006546645	0.17188379705401	EastAsian	NA	citation_scientist_last
2017	0.14614499424626	0.188722669735328	0.167043728423475	EastAsian	NA	citation_scientist_last
2010	0.0912106135986733	0.134328358208955	0.112538971807629	EastAsian	NA	citation_scientist_last
2015	0.109232769830949	0.149544863459038	0.129970091027308	EastAsian	NA	citation_scientist_last
2019	0.141520467836257	0.181345029239766	0.161550877192982	EastAsian	NA	citation_scientist_last
2020	0.137153284671533	0.183941605839416	0.159636496350365	EastAsian	EastAsian	citation_scientist_last
2005	0.0865384615384615	0.132788461538461	0.109457692307692	EastAsian	NA	citation_scientist_last
2012	0.100751879699248	0.142857142857143	0.121688721804511	EastAsian	NA	citation_scientist_last
2016	0.134408602150538	0.182795698924731	0.157352150537634	EastAsian	NA	citation_scientist_last
2018	0.129383313180169	0.169286577992745	0.149386940749698	EastAsian	NA	citation_scientist_last
2014	0.128463476070529	0.168828715365239	0.148750629722922	EastAsian	NA	citation_scientist_last
2013	0.111613876319759	0.155354449472097	0.132844645550528	EastAsian	NA	citation_scientist_last
2007	0.10431654676259	0.152877697841727	0.129426258992806	EastAsian	NA	citation_scientist_last
2008	0.115732368896926	0.162748643761302	0.139126582278481	EastAsian	NA	citation_scientist_last
2006	0.01171875	0.029296875	0.019775390625	SouthAsian	NA	citation_scientist_last
2011	0.0191387559808612	0.0430622009569378	0.0303923444976077	SouthAsian	NA	citation_scientist_last
2009	0.0180032733224223	0.0392798690671031	0.0278428805237316	SouthAsian	NA	citation_scientist_last
2017	0.0218642117376295	0.0414269275028769	0.0310598388952819	SouthAsian	NA	citation_scientist_last
2010	0.021558872305141	0.0447761194029851	0.0330746268656716	SouthAsian	NA	citation_scientist_last
2015	0.0182054616384915	0.0377113133940182	0.027369310793238	SouthAsian	NA	citation_scientist_last
2019	0.0245614035087719	0.0456140350877193	0.0345263157894737	SouthAsian	NA	citation_scientist_last
2020	0.0262773722627737	0.0481751824817518	0.0368875912408759	SouthAsian	SouthAsian	citation_scientist_last
2005	0.0192307692307692	0.0423076923076923	0.0306346153846154	SouthAsian	NA	citation_scientist_last
2012	0.0105263157894737	0.0285714285714286	0.0194240601503759	SouthAsian	NA	citation_scientist_last
2016	0.010752688172043	0.0255376344086022	0.0175551075268817	SouthAsian	NA	citation_scientist_last
2018	0.0253325272067715	0.0459492140266022	0.0351475211608223	SouthAsian	NA	citation_scientist_last
2014	0.0188916876574307	0.0365239294710327	0.0277128463476071	SouthAsian	NA	citation_scientist_last
2013	0.0135746606334842	0.0316742081447964	0.0227873303167421	SouthAsian	NA	citation_scientist_last
2007	0.0143884892086331	0.0341726618705036	0.0233974820143885	SouthAsian	NA	citation_scientist_last
2008	0.00723327305605787	0.0253164556962025	0.0162025316455696	SouthAsian	NA	citation_scientist_last
2006	0.0078125	0.025390625	0.015328125	ArabTurkPers	NA	citation_scientist_last
2011	0.00797448165869218	0.0223285486443381	0.014555023923445	ArabTurkPers	NA	citation_scientist_last
2009	0.00818330605564648	0.0261865793780687	0.0164877250409165	ArabTurkPers	NA	citation_scientist_last
2017	0.0149597238204833	0.0310701956271577	0.0229735327963176	ArabTurkPers	NA	citation_scientist_last
2010	0.00829187396351575	0.0265339966832504	0.0164129353233831	ArabTurkPers	NA	citation_scientist_last
2015	0.0143042912873862	0.0312093628088427	0.02225877763329	ArabTurkPers	NA	citation_scientist_last
2019	0.0152046783625731	0.0315789473684211	0.0223263157894737	ArabTurkPers	NA	citation_scientist_last
2020	0.00875912408759124	0.0233576642335766	0.0159795620437956	ArabTurkPers	ArabTurkPers	citation_scientist_last
2005	0.00384615384615385	0.0192307692307692	0.0117442307692308	ArabTurkPers	NA	citation_scientist_last
2012	0.00902255639097744	0.0255639097744361	0.0163458646616541	ArabTurkPers	NA	citation_scientist_last
2016	0.0201612903225806	0.0416666666666667	0.0308427419354839	ArabTurkPers	NA	citation_scientist_last
2018	0.0120918984280532	0.0290205562273277	0.0205888754534462	ArabTurkPers	NA	citation_scientist_last
2014	0.00755667506297229	0.0214735516372795	0.0141297229219144	ArabTurkPers	NA	citation_scientist_last
2013	0.0120663650075415	0.028657616892911	0.0196636500754148	ArabTurkPers	NA	citation_scientist_last
2007	0.00539568345323741	0.0197841726618705	0.0127284172661871	ArabTurkPers	NA	citation_scientist_last
2008	0.0144665461121157	0.0361663652802893	0.0238245931283906	ArabTurkPers	NA	citation_scientist_last
2006	0.37109375	0.443359375	0.40690234375	CelticEnglish	NA	citation_scientist_last
2011	0.269537480063796	0.330143540669856	0.299665071770335	CelticEnglish	NA	citation_scientist_last
2009	0.286415711947627	0.346972176759411	0.316379705400982	CelticEnglish	NA	citation_scientist_last
2017	0.246260069044879	0.294591484464902	0.269348676639816	CelticEnglish	NA	citation_scientist_last
2010	0.339966832504146	0.406301824212272	0.373308457711443	CelticEnglish	NA	citation_scientist_last
2015	0.273081924577373	0.330299089726918	0.301595578673602	CelticEnglish	NA	citation_scientist_last
2019	0.247953216374269	0.295906432748538	0.271601169590643	CelticEnglish	NA	citation_scientist_last
2020	0.236496350364963	0.290510948905109	0.262839416058394	CelticEnglish	CelticEnglish	citation_scientist_last
2005	0.373076923076923	0.442307692307692	0.406088461538462	CelticEnglish	NA	citation_scientist_last
2012	0.288721804511278	0.348872180451128	0.318354887218045	CelticEnglish	NA	citation_scientist_last
2016	0.259408602150538	0.311827956989247	0.285361559139785	CelticEnglish	NA	citation_scientist_last
2018	0.286577992744861	0.33857315598549	0.312116082224909	CelticEnglish	NA	citation_scientist_last
2014	0.28463476070529	0.340050377833753	0.312076826196474	CelticEnglish	NA	citation_scientist_last
2013	0.30920060331825	0.3710407239819	0.339809954751131	CelticEnglish	NA	citation_scientist_last
2007	0.336330935251799	0.406474820143885	0.369910071942446	CelticEnglish	NA	citation_scientist_last
2008	0.291139240506329	0.352622061482821	0.320345388788427	CelticEnglish	NA	citation_scientist_last
2006	0.013671875	0.03515625	0.023458984375	Hispanic	NA	citation_scientist_last
2011	0.0271132376395534	0.0542264752791069	0.0410845295055821	Hispanic	NA	citation_scientist_last
2009	0.0212765957446809	0.044189852700491	0.032392798690671	Hispanic	NA	citation_scientist_last
2017	0.0103567318757192	0.0241657077100115	0.0172819332566168	Hispanic	NA	citation_scientist_last
2010	0.021558872305141	0.0447761194029851	0.0331791044776119	Hispanic	NA	citation_scientist_last
2015	0.0247074122236671	0.0455136540962289	0.0351456436931079	Hispanic	NA	citation_scientist_last
2019	0.0315789473684211	0.0549707602339181	0.0430654970760234	Hispanic	NA	citation_scientist_last
2020	0.0291970802919708	0.054014598540146	0.0407124087591241	Hispanic	Hispanic	citation_scientist_last
2005	0.0173076923076923	0.0403846153846154	0.0281365384615385	Hispanic	NA	citation_scientist_last
2012	0.0255639097744361	0.0481203007518797	0.0362270676691729	Hispanic	NA	citation_scientist_last
2016	0.021505376344086	0.043010752688172	0.0324086021505376	Hispanic	NA	citation_scientist_last
2018	0.0326481257557437	0.0556227327690447	0.0435864570737606	Hispanic	NA	citation_scientist_last
2014	0.0289672544080605	0.0516372795969773	0.0390188916876574	Hispanic	NA	citation_scientist_last
2013	0.0271493212669683	0.0512820512820513	0.0394690799396682	Hispanic	NA	citation_scientist_last
2007	0.0251798561151079	0.052158273381295	0.0376169064748201	Hispanic	NA	citation_scientist_last
2008	0.0144665461121157	0.0379746835443038	0.0253327305605787	Hispanic	NA	citation_scientist_last
2006	0.0331054687500001	0.060546875	0.046556640625	Nordic	NA	citation_scientist_last
2011	0.0207336523125997	0.0446570972886762	0.0331259968102073	Nordic	NA	citation_scientist_last
2009	0.00981996726677578	0.027823240589198	0.0182291325695581	Nordic	NA	citation_scientist_last
2017	0.0299194476409666	0.0517836593785961	0.0413452243958573	Nordic	NA	citation_scientist_last
2010	0.0232172470978441	0.0480928689883914	0.0348059701492537	Nordic	NA	citation_scientist_last
2015	0.0156046814044213	0.0338101430429129	0.0245110533159948	Nordic	NA	citation_scientist_last
2019	0.0327485380116959	0.056140350877193	0.0436327485380117	Nordic	NA	citation_scientist_last
2020	0.0218978102189781	0.0437956204379562	0.0319021897810219	Nordic	Nordic	citation_scientist_last
2005	0.0346153846153846	0.0673076923076923	0.0502730769230769	Nordic	NA	citation_scientist_last
2012	0.0270676691729323	0.0511278195488722	0.0375563909774436	Nordic	NA	citation_scientist_last
2016	0.0349462365591398	0.0591397849462366	0.0469139784946237	Nordic	NA	citation_scientist_last
2018	0.0217654171704958	0.0399032648125756	0.0301898428053204	Nordic	NA	citation_scientist_last
2014	0.0390428211586902	0.0654911838790932	0.0518589420654912	Nordic	NA	citation_scientist_last
2013	0.0196078431372549	0.0422322775263952	0.0302835595776772	Nordic	NA	citation_scientist_last
2007	0.0215827338129496	0.0467625899280576	0.0340089928057554	Nordic	NA	citation_scientist_last
2008	0.0180831826401447	0.0433996383363472	0.0304828209764919	Nordic	NA	citation_scientist_last
2006	0.00390625	0.01953125	0.0116171875	African	NA	citation_scientist_last
2011	0.00478468899521531	0.0191387559808612	0.0111722488038278	African	NA	citation_scientist_last
2009	0.00654664484451719	0.0197217675941079	0.0130752864157119	African	NA	citation_scientist_last
2017	0.00575373993095512	0.0172612197928654	0.0116593785960875	African	NA	citation_scientist_last
2010	0.0033167495854063	0.0149253731343284	0.00835986733001658	African	NA	citation_scientist_last
2015	0.00260078023407022	0.0130039011703511	0.00763459037711313	African	NA	citation_scientist_last
2019	0.00116959064327485	0.00935672514619883	0.00459181286549708	African	NA	citation_scientist_last
2020	0.0057664233576643	0.018978102189781	0.0114846715328467	African	African	citation_scientist_last
2005	0.00576923076923077	0.0230769230769231	0.0133288461538462	African	NA	citation_scientist_last
2012	0.00300751879699248	0.0135338345864662	0.00767368421052632	African	NA	citation_scientist_last
2016	0.00268817204301075	0.0134408602150538	0.00806720430107527	African	NA	citation_scientist_last
2018	0.00241837968561064	0.0108827085852479	0.00591898428053204	African	NA	citation_scientist_last
2014	0.00503778337531486	0.0151133501259446	0.0099080604534005	African	NA	citation_scientist_last
2013	0.00301659125188537	0.0135746606334842	0.00748567119155354	African	NA	citation_scientist_last
2007	0	0.00899280575539568	0.00353237410071942	African	NA	citation_scientist_last
2008	0.00904159132007233	0.0253164556962025	0.016130198915009	African	NA	citation_scientist_last
2006	0.009765625	0.03125	0.01957421875	Hebrew	NA	citation_scientist_last
2011	0.0111642743221691	0.0303030303030303	0.0206060606060606	Hebrew	NA	citation_scientist_last
2009	0.016366612111293	0.0376432078559738	0.0263911620294599	Hebrew	NA	citation_scientist_last
2017	0.0149597238204833	0.0299194476409666	0.0218481012658228	Hebrew	NA	citation_scientist_last
2010	0.0165837479270315	0.0381426202321725	0.0268723051409619	Hebrew	NA	citation_scientist_last
2015	0.0156046814044213	0.0325097529258778	0.023553966189857	Hebrew	NA	citation_scientist_last
2019	0.0116959064327485	0.0269005847953216	0.0188409356725146	Hebrew	NA	citation_scientist_last
2020	0.0174452554744526	0.0364963503649635	0.026029197080292	Hebrew	Hebrew	citation_scientist_last
2005	0.00769230769230769	0.025	0.0156730769230769	Hebrew	NA	citation_scientist_last
2012	0.0120300751879699	0.0300751879699248	0.0212075187969925	Hebrew	NA	citation_scientist_last
2016	0.0174731182795699	0.0362903225806452	0.0267997311827957	Hebrew	NA	citation_scientist_last
2018	0.0133010882708585	0.0314389359129383	0.0217496977025393	Hebrew	NA	citation_scientist_last
2014	0.0100755667506297	0.0251889168765743	0.0175755667506297	Hebrew	NA	citation_scientist_last
2013	0.0180995475113122	0.0407239819004525	0.0285369532428356	Hebrew	NA	citation_scientist_last
2007	0.012589928057554	0.0323741007194245	0.0211438848920863	Hebrew	NA	citation_scientist_last
2008	0.00904159132007233	0.027124773960217	0.0165370705244123	Hebrew	NA	citation_scientist_last
2006	0	0.009765625	0.00387890625	Greek	NA	citation_scientist_last
2011	0	0.00637958532695375	0.0032822966507177	Greek	NA	citation_scientist_last
2009	0.0016366612111293	0.0114566284779051	0.00652864157119476	Greek	NA	citation_scientist_last
2017	0.00575373993095512	0.0184119677790564	0.0116835443037975	Greek	NA	citation_scientist_last
2010	0.00165837479270315	0.0132669983416252	0.00667661691542289	Greek	NA	citation_scientist_last
2015	0.00130039011703511	0.0104031209362809	0.00530299089726918	Greek	NA	citation_scientist_last
2019	0.00116959064327485	0.00935672514619883	0.00469005847953216	Greek	NA	citation_scientist_last
2020	0.00145985401459854	0.0102189781021898	0.00572262773722628	Greek	Greek	citation_scientist_last
2005	0.00567307692307701	0.0192307692307692	0.0116942307692308	Greek	NA	citation_scientist_last
2012	0.00601503759398496	0.0195488721804511	0.0119338345864662	Greek	NA	citation_scientist_last
2016	0.00134408602150538	0.00806451612903226	0.00420967741935484	Greek	NA	citation_scientist_last
2018	0.00362756952841596	0.0133010882708585	0.00847521160822249	Greek	NA	citation_scientist_last
2014	0.00503778337531486	0.017632241813602	0.0111750629722922	Greek	NA	citation_scientist_last
2013	0	0.00904977375565611	0.0043393665158371	Greek	NA	citation_scientist_last
2007	0	0.00728417266187042	0.00350719424460432	Greek	NA	citation_scientist_last
2008	0.00361663652802893	0.0162748643761302	0.00897287522603978	Greek	NA	citation_scientist_last
2020	0.259583789704272	0.306681270536692	0.283069003285871	European	European	nature_first
2016	0.28958051420839	0.346414073071719	0.317461434370771	European	NA	nature_first
2017	0.257686676427526	0.314787701317716	0.285651537335285	European	NA	nature_first
2008	0.319602272727273	0.377840909090909	0.3474375	European	NA	nature_first
2012	0.279432624113475	0.336170212765957	0.307190070921986	European	NA	nature_first
2014	0.253541076487252	0.308781869688385	0.280944759206799	European	NA	nature_first
2011	0.311278195488722	0.369924812030075	0.339156390977444	European	NA	nature_first
2019	0.27391874180865	0.328964613368283	0.300606815203145	European	NA	nature_first
2018	0.251664447403462	0.304926764314248	0.278021304926764	European	NA	nature_first
2013	0.270538243626062	0.328682719546742	0.299495750708215	European	NA	nature_first
2015	0.296703296703297	0.357927786499215	0.325844583987441	European	NA	nature_first
2010	0.289985052316891	0.348281016442451	0.318493273542601	European	NA	nature_first
2005	0.322008862629247	0.382570162481536	0.352127031019202	European	NA	nature_first
2007	0.324607329842932	0.390924956369983	0.357198952879581	European	NA	nature_first
2006	0.357627118644068	0.420338983050847	0.388189830508475	European	NA	nature_first
2009	0.27212020033389	0.328881469115192	0.298803005008347	European	NA	nature_first
2020	0.359255202628697	0.410733844468784	0.385526834611172	EastAsian	EastAsian	nature_first
2016	0.277401894451962	0.335588633288227	0.306776725304465	EastAsian	NA	nature_first
2017	0.272327964860908	0.333821376281113	0.302344070278184	EastAsian	NA	nature_first
2008	0.248579545454545	0.302556818181818	0.275112215909091	EastAsian	NA	nature_first
2012	0.235460992907801	0.290780141843972	0.263916312056738	EastAsian	NA	nature_first
2014	0.242209631728045	0.297450424929178	0.2691388101983	EastAsian	NA	nature_first
2011	0.245112781954887	0.302255639097744	0.273957894736842	EastAsian	NA	nature_first
2019	0.325032765399738	0.381389252948886	0.354452162516383	EastAsian	NA	nature_first
2018	0.284953395472703	0.342210386151798	0.313918774966711	EastAsian	NA	nature_first
2013	0.279036827195467	0.337110481586402	0.306797450424929	EastAsian	NA	nature_first
2015	0.263736263736264	0.323390894819466	0.294243328100471	EastAsian	NA	nature_first
2010	0.257100149476831	0.310986547085202	0.283886397608371	EastAsian	NA	nature_first
2005	0.209748892171344	0.262924667651403	0.236642540620384	EastAsian	NA	nature_first
2007	0.197207678883072	0.25130890052356	0.225027923211169	EastAsian	NA	nature_first
2006	0.188135593220339	0.24406779661017	0.216783050847458	EastAsian	NA	nature_first
2009	0.30542570951586	0.365609348914858	0.334984974958264	EastAsian	NA	nature_first
2020	0.0372398685651698	0.0602409638554217	0.0484917853231106	SouthAsian	SouthAsian	nature_first
2016	0.0230040595399188	0.0433017591339648	0.0325696887686062	SouthAsian	NA	nature_first
2017	0.0292825768667643	0.0527818448023425	0.0407452415812592	SouthAsian	NA	nature_first
2008	0.0213068181818182	0.0411931818181818	0.0313011363636364	SouthAsian	NA	nature_first
2012	0.0326241134751773	0.0567375886524823	0.0441531914893617	SouthAsian	NA	nature_first
2014	0.0424929178470255	0.0722379603399433	0.056899433427762	SouthAsian	NA	nature_first
2011	0.0240601503759399	0.0481203007518797	0.0363353383458647	SouthAsian	NA	nature_first
2019	0.0249017038007864	0.0458715596330275	0.0355072083879423	SouthAsian	NA	nature_first
2018	0.0319573901464714	0.0559920106524633	0.0439320905459387	SouthAsian	NA	nature_first
2013	0.0325779036827195	0.056657223796034	0.0437507082152975	SouthAsian	NA	nature_first
2015	0.0251177394034537	0.0502354788069074	0.0377425431711146	SouthAsian	NA	nature_first
2010	0.0328849028400598	0.0597907324364723	0.0467144992526158	SouthAsian	NA	nature_first
2005	0.0250369276218612	0.0472673559822747	0.0354209748892171	SouthAsian	NA	nature_first
2007	0.0209424083769634	0.043630017452007	0.0317574171029668	SouthAsian	NA	nature_first
2006	0.0203389830508475	0.0440677966101695	0.0319915254237288	SouthAsian	NA	nature_first
2009	0.0300500834724541	0.0567612687813022	0.0429532554257095	SouthAsian	NA	nature_first
2020	0.0219058050383352	0.04052573932092	0.0307393209200438	ArabTurkPers	ArabTurkPers	nature_first
2016	0.0216508795669824	0.0433017591339648	0.0326035182679296	ArabTurkPers	NA	nature_first
2017	0.0219619326500732	0.0439238653001464	0.0322342606149341	ArabTurkPers	NA	nature_first
2008	0.0127840909090909	0.03125	0.0213153409090909	ArabTurkPers	NA	nature_first
2012	0.0113475177304965	0.0297872340425532	0.0198765957446809	ArabTurkPers	NA	nature_first
2014	0.0240793201133144	0.046742209631728	0.0350339943342776	ArabTurkPers	NA	nature_first
2011	0.0225563909774436	0.0451127819548872	0.0331007518796992	ArabTurkPers	NA	nature_first
2019	0.0235255570117956	0.0432503276539974	0.0328990825688073	ArabTurkPers	NA	nature_first
2018	0.0239680426098535	0.0466045272969374	0.0346830892143808	ArabTurkPers	NA	nature_first
2013	0.0212464589235127	0.0424929178470255	0.0312747875354108	ArabTurkPers	NA	nature_first
2015	0.0172684458398744	0.0376766091051805	0.026723704866562	ArabTurkPers	NA	nature_first
2010	0.0149476831091181	0.0328849028400598	0.0232974588938714	ArabTurkPers	NA	nature_first
2005	0.00738552437223043	0.0221565731166913	0.0147961595273264	ArabTurkPers	NA	nature_first
2007	0.0157068062827225	0.0366492146596859	0.0263787085514834	ArabTurkPers	NA	nature_first
2006	0.0186440677966102	0.0423728813559322	0.0304677966101695	ArabTurkPers	NA	nature_first
2009	0.01669449081803	0.0383973288814691	0.0269782971619366	ArabTurkPers	NA	nature_first
2020	0.133625410733844	0.171960569550931	0.152951807228916	CelticEnglish	CelticEnglish	nature_first
2016	0.17043301759134	0.21786197564276	0.193224627875507	CelticEnglish	NA	nature_first
2017	0.183016105417277	0.235724743777452	0.208607613469985	CelticEnglish	NA	nature_first
2008	0.181747159090909	0.231534090909091	0.205498579545455	CelticEnglish	NA	nature_first
2012	0.215602836879433	0.265248226950355	0.241323404255319	CelticEnglish	NA	nature_first
2014	0.18413597733711	0.232294617563739	0.208191218130312	CelticEnglish	NA	nature_first
2011	0.178947368421053	0.225563909774436	0.201884210526316	CelticEnglish	NA	nature_first
2019	0.154652686762779	0.197903014416776	0.175609436435124	CelticEnglish	NA	nature_first
2018	0.18375499334221	0.234354194407457	0.208133155792277	CelticEnglish	NA	nature_first
2013	0.171388101983003	0.219546742209632	0.195315864022663	CelticEnglish	NA	nature_first
2015	0.166405023547881	0.215149136577708	0.190893249607535	CelticEnglish	NA	nature_first
2010	0.171898355754858	0.221225710014948	0.19773841554559	CelticEnglish	NA	nature_first
2005	0.212703101920236	0.265878877400295	0.238413589364845	CelticEnglish	NA	nature_first
2007	0.195462478184991	0.254886561954625	0.226729493891798	CelticEnglish	NA	nature_first
2006	0.201610169491526	0.257627118644068	0.228691525423729	CelticEnglish	NA	nature_first
2009	0.173622704507513	0.230383973288815	0.203020033388982	CelticEnglish	NA	nature_first
2020	0.037185104052574	0.0602409638554217	0.0482530120481928	Hispanic	Hispanic	nature_first
2016	0.0351150202976997	0.060893098782138	0.047169147496617	Hispanic	NA	nature_first
2017	0.0483162518301611	0.0790629575402635	0.0628462664714495	Hispanic	NA	nature_first
2008	0.0355113636363636	0.0610795454545455	0.0480042613636364	Hispanic	NA	nature_first
2012	0.0326241134751773	0.0567375886524823	0.044063829787234	Hispanic	NA	nature_first
2014	0.0410764872521246	0.0694050991501416	0.0552167138810198	Hispanic	NA	nature_first
2011	0.037593984962406	0.0661654135338346	0.051009022556391	Hispanic	NA	nature_first
2019	0.0340760157273919	0.0589777195281782	0.0466290956749672	Hispanic	NA	nature_first
2018	0.0452729693741678	0.0733022636484686	0.0590732356857523	Hispanic	NA	nature_first
2013	0.0339943342776204	0.0609065155807365	0.0466373937677054	Hispanic	NA	nature_first
2015	0.0313971742543171	0.0580847723704867	0.0442009419152276	Hispanic	NA	nature_first
2010	0.0463378176382661	0.0792227204783259	0.0624857997010463	Hispanic	NA	nature_first
2005	0.03397341211226	0.0620384047267356	0.0474180206794682	Hispanic	NA	nature_first
2007	0.0383944153577661	0.0680628272251309	0.052434554973822	Hispanic	NA	nature_first
2006	0.0355932203389831	0.0644067796610169	0.0494491525423729	Hispanic	NA	nature_first
2009	0.0317195325542571	0.0601001669449082	0.0450517529215359	Hispanic	NA	nature_first
2020	0.00876232201533406	0.0240963855421687	0.015947426067908	Nordic	Nordic	nature_first
2016	0.0243572395128552	0.047361299052774	0.035106901217862	Nordic	NA	nature_first
2017	0.0161054172767204	0.0366032210834553	0.0262693997071742	Nordic	NA	nature_first
2008	0.0255681818181818	0.0482954545454545	0.0368536931818182	Nordic	NA	nature_first
2012	0.025531914893617	0.0468085106382979	0.0356269503546099	Nordic	NA	nature_first
2014	0.028328611898017	0.0538951841359773	0.0408866855524079	Nordic	NA	nature_first
2011	0.0210526315789474	0.043609022556391	0.0316466165413534	Nordic	NA	nature_first
2019	0.0157273918741809	0.0353866317169069	0.0250117955439056	Nordic	NA	nature_first
2018	0.014647137150466	0.033288948069241	0.0238308921438083	Nordic	NA	nature_first
2013	0.018413597733711	0.0396600566572238	0.0284702549575071	Nordic	NA	nature_first
2015	0.0266875981161695	0.0533751962323391	0.0395996860282575	Nordic	NA	nature_first
2010	0.0209267563527653	0.0433482810164425	0.03150822122571	Nordic	NA	nature_first
2005	0.0295420974889217	0.0531757754800591	0.0413737075332349	Nordic	NA	nature_first
2007	0.0349040139616056	0.0645724258289703	0.0490506108202443	Nordic	NA	nature_first
2006	0.0186440677966102	0.0406779661016949	0.0289491525423729	Nordic	NA	nature_first
2009	0.013355592654424	0.0350584307178631	0.023322203672788	Nordic	NA	nature_first
2020	0.00328587075575027	0.0120481927710843	0.00761226725082147	African	African	nature_first
2016	0.0013531799729364	0.0081190798376184	0.00419891745602165	African	NA	nature_first
2017	0.0102489019033675	0.0263543191800878	0.0178989751098097	African	NA	nature_first
2008	0.00710227272727273	0.0198863636363636	0.0128948863636364	African	NA	nature_first
2012	0.00567375886524823	0.0184397163120567	0.0112950354609929	African	NA	nature_first
2014	0.00708215297450425	0.0212464589235127	0.0139249291784703	African	NA	nature_first
2011	0.00451127819548872	0.0180451127819549	0.0104646616541353	African	NA	nature_first
2019	0.00262123197903014	0.0117955439056356	0.00671952817824377	African	NA	nature_first
2018	0.00932090545938748	0.0239680426098535	0.0158335552596538	African	NA	nature_first
2013	0.0056657223796034	0.0198300283286119	0.0129121813031161	African	NA	nature_first
2015	0.00784929356357928	0.0235478806907378	0.0154725274725275	African	NA	nature_first
2010	0.00597907324364723	0.0194319880418535	0.0119207772795217	African	NA	nature_first
2005	0.00295420974889217	0.0147710487444609	0.00876366322008863	African	NA	nature_first
2007	0.00174520069808028	0.012216404886562	0.00686561954624782	African	NA	nature_first
2006	0.00169491525423729	0.0135593220338983	0.00673389830508475	African	NA	nature_first
2009	0.00166944908180301	0.013355592654424	0.00671452420701169	African	NA	nature_first
2020	0.0120481927710843	0.0273822562979189	0.0197710843373494	Hebrew	Hebrew	nature_first
2016	0.0108254397834912	0.027063599458728	0.018722598105548	Hebrew	NA	nature_first
2017	0.00878477306002928	0.0248901903367496	0.0161142020497804	Hebrew	NA	nature_first
2008	0.00852272727272727	0.0241477272727273	0.0158849431818182	Hebrew	NA	nature_first
2012	0.0141843971631206	0.0340425531914894	0.0238496453900709	Hebrew	NA	nature_first
2014	0.0198300283286119	0.0410764872521246	0.02971388101983	Hebrew	NA	nature_first
2011	0.00902255639097744	0.0240601503759399	0.0164827067669173	Hebrew	NA	nature_first
2019	0.00786369593709043	0.0222804718217562	0.0145792922673657	Hebrew	NA	nature_first
2018	0.00932090545938748	0.0239680426098535	0.0160545938748336	Hebrew	NA	nature_first
2013	0.018413597733711	0.0396600566572238	0.0283526912181303	Hebrew	NA	nature_first
2015	0.0125588697017268	0.0313971742543171	0.0221145996860283	Hebrew	NA	nature_first
2010	0.00597907324364723	0.0194319880418535	0.012050822122571	Hebrew	NA	nature_first
2005	0.00295420974889217	0.0147710487444609	0.00881831610044313	Hebrew	NA	nature_first
2007	0.00698080279232112	0.0226876090750436	0.0142705061082024	Hebrew	NA	nature_first
2006	0.00847457627118644	0.023728813559322	0.0153254237288136	Hebrew	NA	nature_first
2009	0.00667779632721202	0.0233722871452421	0.014873121869783	Hebrew	NA	nature_first
2020	0.00328587075575027	0.0120481927710843	0.00763745892661555	Greek	Greek	nature_first
