author	doi	year	author_pos	file_id	guessed_gender	gender
john	doi:10.1038/460963a	2009	NA	460963a	MALE	MALE
john	doi:10.1038/nanomaterial-rivals-hardness-of-diamond-1.12241	2013	NA	nanomaterial-rivals-hardness-of-diamond-1.12241	MALE	MALE
john	doi:10.1038/446383a	2007	NA	446383a	MALE	MALE
john	doi:10.1038/466928a	2010	NA	466928a	MALE	MALE
john	doi:10.1038/061127-11.html	2006	NA	061127-11.html	MALE	MALE
john	doi:10.1038/439671a	2006	NA	439671a	MALE	MALE
john	doi:10.1038/448418a	2007	NA	448418a	MALE	MALE
john	doi:10.1038/447543a	2007	NA	447543a	MALE	MALE
john	doi:10.1038/d41586-020-00886-9	2020	NA	d41586-020-00886-9	MALE	MALE
john	doi:10.1038/astronomer-locates-previously-unseen-neighbor-to-the-sun-1.12592	2013	NA	astronomer-locates-previously-unseen-neighbor-to-the-sun-1.12592	MALE	MALE
john	doi:10.1038/473039a	2011	NA	473039a	MALE	MALE
john	doi:10.1038/news.2009.463.html	2009	NA	news.2009.463.html	MALE	MALE
john	doi:10.1038/070319-6.html	2007	NA	070319-6.html	MALE	MALE
john	doi:10.1038/news.2008.894.html	2008	NA	news.2008.894.html	MALE	MALE
john	doi:10.1038/4551191a	2008	NA	4551191a	MALE	MALE
john	doi:10.1038/d41586-020-01293-w	2020	NA	d41586-020-01293-w	MALE	MALE
john	doi:10.1038/448420a	2007	NA	448420a	MALE	MALE
john	doi:10.1038/478334b	2011	NA	478334b	MALE	MALE
john	doi:10.1038/trump-officials-act-to-tilt-federal-science-boards-toward-industry-1.21999	2017	NA	trump-officials-act-to-tilt-federal-science-boards-toward-industry-1.21999	MALE	MALE
john	doi:10.1038/461735a	2009	NA	461735a	MALE	MALE
john	doi:10.1038/440035a	2006	NA	440035a	MALE	MALE
john	doi:10.1038/504097a	2013	NA	504097a	MALE	MALE
john	doi:10.1038/news.2009.186.html	2009	NA	news.2009.186.html	MALE	MALE
john	doi:10.1038/477037a	2011	NA	477037a	MALE	MALE
john	doi:10.1038/d41586-019-00949-6	2019	NA	d41586-019-00949-6	MALE	MALE
john	doi:10.1038/nature11962	2013	NA	nature11962	MALE	MALE
john	doi:10.1038/070115-4.html	2007	NA	070115-4.html	MALE	MALE
john	doi:10.1038/436905a	2005	NA	436905a	MALE	MALE
john	doi:10.1038/d41586-018-06213-7	2018	NA	d41586-018-06213-7	MALE	MALE
john	doi:10.1038/475181a	2011	NA	475181a	MALE	MALE
john	doi:10.1038/quantum-teleportation-achieved-over-record-distances-1.11163	2012	NA	quantum-teleportation-achieved-over-record-distances-1.11163	MALE	MALE
john	doi:10.1038/news.2008.552.html	2008	NA	news.2008.552.html	MALE	MALE
john	doi:10.1038/news.2009.641.html	2009	NA	news.2009.641.html	MALE	MALE
john	doi:10.1038/434283a	2005	NA	434283a	MALE	MALE
john	doi:10.1038/490179a	2012	NA	490179a	MALE	MALE
john	doi:10.1038/439402a	2006	NA	439402a	MALE	MALE
john	doi:10.1038/070326-16.html	2007	NA	070326-16.html	MALE	MALE
john	doi:10.1038/news.2011.404.html	2011	NA	news.2011.404.html	MALE	MALE
john	doi:10.1038/439388a	2006	NA	439388a	MALE	MALE
john	doi:10.1038/nature15646	2015	NA	nature15646	MALE	MALE
john	doi:10.1038/446247a	2007	NA	446247a	MALE	MALE
john	doi:10.1038/nature15205	2015	NA	nature15205	MALE	MALE
john	doi:10.1038/d41586-019-00643-7	2019	NA	d41586-019-00643-7	MALE	MALE
john	doi:10.1038/441166a	2006	NA	441166a	MALE	MALE
john	doi:10.1038/d41586-018-07262-8	2018	NA	d41586-018-07262-8	MALE	MALE
john	doi:10.1038/d41586-020-02526-8	2020	NA	d41586-020-02526-8	MALE	MALE
john	doi:10.1038/070326-7.html	2007	NA	070326-7.html	MALE	MALE
john	doi:10.1038/news.2008.913.html	2008	NA	news.2008.913.html	MALE	MALE
john	doi:10.1038/448658a	2007	NA	448658a	MALE	MALE
john	doi:10.1038/454283a	2008	NA	454283a	MALE	MALE
john	doi:10.1038/news.2008.820.html	2008	NA	news.2008.820.html	MALE	MALE
john	doi:10.1038/524301a	2015	NA	524301a	MALE	MALE
john	doi:10.1038/070326-10.html	2007	NA	070326-10.html	MALE	MALE
john	doi:10.1038/nature24157	2017	NA	nature24157	MALE	MALE
john	doi:10.1038/438752a	2005	NA	438752a	MALE	MALE
john	doi:10.1038/d41586-020-00164-8	2020	NA	d41586-020-00164-8	MALE	MALE
john	doi:10.1038/439908a	2006	NA	439908a	MALE	MALE
john	doi:10.1038/455720a.html	2008	NA	455720a.html	MALE	MALE
john	doi:10.1038/441922a	2006	NA	441922a	MALE	MALE
john	doi:10.1038/news.2008.918.html	2008	NA	news.2008.918.html	MALE	MALE
john	doi:10.1038/445376b	2007	NA	445376b	MALE	MALE
john	doi:10.1038/070319-4.html	2007	NA	070319-4.html	MALE	MALE
john	doi:10.1038/news.2007.351.html	2008	NA	news.2007.351.html	MALE	MALE
john	doi:10.1038/nature11959	2013	NA	nature11959	MALE	MALE
john	doi:10.1038/468177a	2010	NA	468177a	MALE	MALE
john	doi:10.1038/447894a	2007	NA	447894a	MALE	MALE
john	doi:10.1038/d41586-020-02559-z	2020	NA	d41586-020-02559-z	MALE	MALE
john	doi:10.1038/d41586-018-03447-3	2018	NA	d41586-018-03447-3	MALE	MALE
john	doi:10.1038/d41586-019-01586-9	2019	NA	d41586-019-01586-9	MALE	MALE
john	doi:10.1038/457800a	2009	NA	457800a	MALE	MALE
john	doi:10.1038/nature18904	2016	NA	nature18904	MALE	MALE
john	doi:10.1038/4551186a	2008	NA	4551186a	MALE	MALE
john	doi:10.1038/nature12462	2013	NA	nature12462	MALE	MALE
john	doi:10.1038/455281a.html	2008	NA	455281a.html	MALE	MALE
john	doi:10.1038/070319-5.html	2007	NA	070319-5.html	MALE	MALE
john	doi:10.1038/490178a	2012	NA	490178a	MALE	MALE
john	doi:10.1038/news.2008.1252.html	2008	NA	news.2008.1252.html	MALE	MALE
john	doi:10.1038/news.2008.925.html	2008	NA	news.2008.925.html	MALE	MALE
john	doi:10.1038/451774a	2008	NA	451774a	MALE	MALE
john	doi:10.1038/d41586-018-07070-0	2018	NA	d41586-018-07070-0	MALE	MALE
john	doi:10.1038/d41586-020-01076-3	2020	NA	d41586-020-01076-3	MALE	MALE
john	doi:10.1038/nature06366	2008	NA	nature06366	MALE	MALE
john	doi:10.1038/457798a	2009	NA	457798a	MALE	MALE
john	doi:10.1038/450621a	2007	NA	450621a	MALE	MALE
john	doi:10.1038/441161a	2006	NA	441161a	MALE	MALE
john	doi:10.1038/d41586-020-01395-5	2020	NA	d41586-020-01395-5	MALE	MALE
john	doi:10.1038/nature12839	2013	NA	nature12839	MALE	MALE
john	doi:10.1038/070326-9.html	2007	NA	070326-9.html	MALE	MALE
john	doi:10.1038/4681049a	2010	NA	4681049a	MALE	MALE
john	doi:10.1038/news.2011.349.html	2011	NA	news.2011.349.html	MALE	MALE
john	doi:10.1038/d41586-020-01138-6	2020	NA	d41586-020-01138-6	MALE	MALE
john	doi:10.1038/490182a	2012	NA	490182a	MALE	MALE
john	doi:10.1038/d41586-019-00973-6	2019	NA	d41586-019-00973-6	MALE	MALE
john	doi:10.1038/454172a	2008	NA	454172a	MALE	MALE
john	doi:10.1038/nature15200	2015	NA	nature15200	MALE	MALE
john	doi:10.1038/522164a	2015	NA	522164a	MALE	MALE
john	doi:10.1038/510476a	2014	NA	510476a	MALE	MALE
john	doi:10.1038/447782a	2007	NA	447782a	MALE	MALE
john	doi:10.1038/news.2010.135.html	2010	NA	news.2010.135.html	MALE	MALE
john	doi:10.1038/nature11753	2012	NA	nature11753	MALE	MALE
john	doi:10.1038/d41586-018-00080-y	2018	NA	d41586-018-00080-y	MALE	MALE
john	doi:10.1038/508051a	2014	NA	508051a	MALE	MALE
john-demian	doi:10.1038/d41586-018-05854-y	2018	NA	d41586-018-05854-y	NA	NA
jolanda	doi:10.1038/nature18443	2016	NA	nature18443	FEMALE	FEMALE
jon	doi:10.1038/478333a	2011	NA	478333a	MALE	MALE
jon	doi:10.1038/news.2010.275.html	2010	NA	news.2010.275.html	MALE	MALE
jon	doi:10.1038/d41586-018-07756-5	2018	NA	d41586-018-07756-5	MALE	MALE
jon	doi:10.1038/news.2010.647.html	2010	NA	news.2010.647.html	MALE	MALE
jon	doi:10.1038/news.2011.406.html	2011	NA	news.2011.406.html	MALE	MALE
jon	doi:10.1038/news.2010.371.html	2010	NA	news.2010.371.html	MALE	MALE
jon	doi:10.1038/news.2011.1.html	2011	NA	news.2011.1.html	MALE	MALE
jon	doi:10.1038/news.2010.381.html	2010	NA	news.2010.381.html	MALE	MALE
jon	doi:10.1038/antimagnet-renders-magnets-invisible-1.10292	2012	NA	antimagnet-renders-magnets-invisible-1.10292	MALE	MALE
jon	doi:10.1038/449287a	2007	NA	449287a	MALE	MALE
jon	doi:10.1038/news.2010.293.html	2010	NA	news.2010.293.html	MALE	MALE
jon	doi:10.1038/earthquake-detected-from-space-1.12545	2013	NA	earthquake-detected-from-space-1.12545	MALE	MALE
jon	doi:10.1038/481452a	2012	NA	481452a	MALE	MALE
jon	doi:10.1038/464844a	2010	NA	464844a	MALE	MALE
jon	doi:10.1038/entangled-photons-beat-noise-through-teamwork-1.12744	2013	NA	entangled-photons-beat-noise-through-teamwork-1.12744	MALE	MALE
jon	doi:10.1038/news.2011.251.html	2011	NA	news.2011.251.html	MALE	MALE
jon	doi:10.1038/495456a	2013	NA	495456a	MALE	MALE
jon	doi:10.1038/517275a	2015	NA	517275a	MALE	MALE
jon	doi:10.1038/news.2010.286.html	2010	NA	news.2010.286.html	MALE	MALE
jon	doi:10.1038/cosmologist-claims-universe-may-not-be-expanding-1.13379	2013	NA	cosmologist-claims-universe-may-not-be-expanding-1.13379	MALE	MALE
jon	doi:10.1038/news.2010.210.html	2010	NA	news.2010.210.html	MALE	MALE
jon	doi:10.1038/543631a	2017	NA	543631a	MALE	MALE
jon	doi:10.1038/news.2010.545.html	2010	NA	news.2010.545.html	MALE	MALE
jon	doi:10.1038/d41586-019-02593-6	2019	NA	d41586-019-02593-6	MALE	MALE
jon	doi:10.1038/neurodevelopment-unlocking-the-brain-1.10925	2012	NA	neurodevelopment-unlocking-the-brain-1.10925	MALE	MALE
jon	doi:10.1038/news.2010.694.html	2010	NA	news.2010.694.html	MALE	MALE
jon	doi:10.1038/news.2011.354.html	2011	NA	news.2011.354.html	MALE	MALE
jon	doi:10.1038/news.2010.487.html	2010	NA	news.2010.487.html	MALE	MALE
jon	doi:10.1038/482038a	2012	NA	482038a	MALE	MALE
jon	doi:10.1038/neuroscience-making-connections-1.10260	2012	NA	neuroscience-making-connections-1.10260	MALE	MALE
jon	doi:10.1038/458040a	2009	NA	458040a	MALE	MALE
jon	doi:10.1038/news.2011.161.html	2011	NA	news.2011.161.html	MALE	MALE
jonah	doi:10.1038/443502a	2006	NA	443502a	MALE	MALE
jonah	doi:10.1038/457524a.html	2009	NA	457524a.html	MALE	MALE
jonah	doi:10.1038/461862a.html	2009	NA	461862a.html	MALE	MALE
jonathan	doi:10.1038/467159a	2010	NA	467159a	MALE	MALE
jonathan	doi:10.1038/436471a	2005	NA	436471a	MALE	MALE
jonathan	doi:10.1038/d41586-019-02585-6	2019	NA	d41586-019-02585-6	MALE	MALE
jonathan	doi:10.1038/439919a	2006	NA	439919a	MALE	MALE
jonathan	doi:10.1038/526199a	2015	NA	526199a	MALE	MALE
jonathan	doi:10.1038/448755a	2007	NA	448755a	MALE	MALE
jonathan	doi:10.1038/504099a	2013	NA	504099a	MALE	MALE
jonathan	doi:10.1038/d41586-018-05710-z	2018	NA	d41586-018-05710-z	MALE	MALE
jonathan	doi:10.1038/515202a	2014	NA	515202a	MALE	MALE
jonathan	doi:10.1038/nature23099	2017	NA	nature23099	MALE	MALE
jonathan	doi:10.1038/d41586-019-02462-2	2019	NA	d41586-019-02462-2	MALE	MALE
jonathan	doi:10.1038/d41586-019-00743-4	2019	NA	d41586-019-00743-4	MALE	MALE
jonathan	doi:10.1038/d41586-019-03539-8	2019	NA	d41586-019-03539-8	MALE	MALE
jonathan	doi:10.1038/d41586-019-03774-z	2019	NA	d41586-019-03774-z	MALE	MALE
jonathan	doi:10.1038/483282a	2012	NA	483282a	MALE	MALE
jonathan	doi:10.1038/537315a	2016	NA	537315a	MALE	MALE
jonathan	doi:10.1038/481274a	2012	NA	481274a	MALE	MALE
jonathan	doi:10.1038/d41586-019-02489-5	2019	NA	d41586-019-02489-5	MALE	MALE
jonathan	doi:10.1038/d41586-019-02509-4	2019	NA	d41586-019-02509-4	MALE	MALE
jonathan	doi:10.1038/d41586-019-03800-0	2019	NA	d41586-019-03800-0	MALE	MALE
jonathan	doi:10.1038/d41586-020-01061-w	2020	NA	d41586-020-01061-w	MALE	MALE
jonathan	doi:10.1038/d41586-020-02751-1	2020	NA	d41586-020-02751-1	MALE	MALE
jonathan	doi:10.1038/d41586-019-02430-w	2019	NA	d41586-019-02430-w	MALE	MALE
jonathan	doi:10.1038/433797a	2005	NA	433797a	MALE	MALE
jonathan	doi:10.1038/nature11035	2012	NA	nature11035	MALE	MALE
jonathan	doi:10.1038/nature22505	2017	NA	nature22505	MALE	MALE
jonathan	doi:10.1038/d41586-019-02231-1	2019	NA	d41586-019-02231-1	MALE	MALE
jonathan	doi:10.1038/nature16862	2015	NA	nature16862	MALE	MALE
jonathan	doi:10.1038/485455a	2012	NA	485455a	MALE	MALE
jonathan	doi:10.1038/460470a	2009	NA	460470a	MALE	MALE
jonathan	doi:10.1038/d41586-018-02612-y	2018	NA	d41586-018-02612-y	MALE	MALE
jonathan	doi:10.1038/d41586-019-02611-7	2019	NA	d41586-019-02611-7	MALE	MALE
jonathan	doi:10.1038/549464a	2017	NA	549464a	MALE	MALE
jonathan	doi:10.1038/443399a	2006	NA	443399a	MALE	MALE
jonathan	doi:10.1038/480188a	2011	NA	480188a	MALE	MALE
jonathan	doi:10.1038/460463a	2009	NA	460463a	MALE	MALE
jonathan	doi:10.1038/467670b	2010	NA	467670b	MALE	MALE
jonathan	doi:10.1038/d41586-020-00365-1	2020	NA	d41586-020-00365-1	MALE	MALE
jonathan	doi:10.1038/d41586-019-02719-w	2019	NA	d41586-019-02719-w	MALE	MALE
jonathan	doi:10.1038/450362b	2007	NA	450362b	MALE	MALE
jonathan	doi:10.1038/485318a	2012	NA	485318a	MALE	MALE
jonathan	doi:10.1038/nature10948	2012	NA	nature10948	MALE	MALE
jonathan	doi:10.1038/d41586-019-02267-3	2019	NA	d41586-019-02267-3	MALE	MALE
jonathan	doi:10.1038/d41586-019-03106-1	2019	NA	d41586-019-03106-1	MALE	MALE
jonathan	doi:10.1038/nature13645	2014	NA	nature13645	MALE	MALE
jonathan	doi:10.1038/534187a	2016	NA	534187a	MALE	MALE
jonathan	doi:10.1038/435435a	2005	NA	435435a	MALE	MALE
jonathan	doi:10.1038/503350a	2013	NA	503350a	MALE	MALE
jonathan	doi:10.1038/d41586-019-03865-x	2019	NA	d41586-019-03865-x	MALE	MALE
jonathan	doi:10.1038/471581a	2011	NA	471581a	MALE	MALE
jonathan	doi:10.1038/d41586-019-02174-7	2019	NA	d41586-019-02174-7	MALE	MALE
jonathan	doi:10.1038/500537a	2013	NA	500537a	MALE	MALE
jonathan	doi:10.1038/d41586-020-00746-6	2020	NA	d41586-020-00746-6	MALE	MALE
jonathan	doi:10.1038/4511061a	2008	NA	4511061a	MALE	MALE
jonathan	doi:10.1038/nature05407	2006	NA	nature05407	MALE	MALE
jonathan	doi:10.1038/446619a	2007	NA	446619a	MALE	MALE
jonathan	doi:10.1038/d41586-019-02344-7	2019	NA	d41586-019-02344-7	MALE	MALE
jonathan	doi:10.1038/nature14069	2014	NA	nature14069	MALE	MALE
jonathan	doi:10.1038/546358a	2017	NA	546358a	MALE	MALE
jonathan	doi:10.1038/457273a	2009	NA	457273a	MALE	MALE
jonathan	doi:10.1038/d41586-019-02439-1	2019	NA	d41586-019-02439-1	MALE	MALE
jonathan	doi:10.1038/460961a	2009	NA	460961a	MALE	MALE
jonathan	doi:10.1038/d41586-020-02785-5	2020	NA	d41586-020-02785-5	MALE	MALE
jonathan	doi:10.1038/455177a	2008	NA	455177a	MALE	MALE
jonathan	doi:10.1038/d41586-018-06190-x	2018	NA	d41586-018-06190-x	MALE	MALE
jonathan	doi:10.1038/nature12847	2013	NA	nature12847	MALE	MALE
jonathan	doi:10.1038/445270a	2007	NA	445270a	MALE	MALE
jonathan	doi:10.1038/4501168a	2007	NA	4501168a	MALE	MALE
jonathan	doi:10.1038/434954a	2005	NA	434954a	MALE	MALE
jonathan	doi:10.1038/468772b	2010	NA	468772b	MALE	MALE
jonathan	doi:10.1038/d41586-019-02662-w	2019	NA	d41586-019-02662-w	MALE	MALE
jonathan	doi:10.1038/449147a	2007	NA	449147a	MALE	MALE
jonathan	doi:10.1038/466041a	2010	NA	466041a	MALE	MALE
jonathan	doi:10.1038/d41586-020-00425-6	2020	NA	d41586-020-00425-6	MALE	MALE
jonathan	doi:10.1038/4541059a	2008	NA	4541059a	MALE	MALE
jonathan	doi:10.1038/527453a	2015	NA	527453a	MALE	MALE
joo-von	doi:10.1038/511418a	2014	NA	511418a	NA	NA
joost	doi:10.1038/4631028a	2010	NA	4631028a	MALE	MALE
joost	doi:10.1038/nature12700	2013	NA	nature12700	MALE	MALE
joost	doi:10.1038/464038a	2010	NA	464038a	MALE	MALE
jordi	doi:10.1038/460803a	2009	NA	460803a	MALE	MALE
jörg	doi:10.1038/512380a	2014	NA	512380a	MALE	MALE
jörg	doi:10.1038/d41586-019-02289-x	2019	NA	d41586-019-02289-x	MALE	MALE
jörg	doi:10.1038/nature23543	2017	NA	nature23543	MALE	MALE
jorge	doi:10.1038/d41586-019-01320-5	2019	NA	d41586-019-01320-5	MALE	MALE
jørgen	doi:10.1038/500405a	2013	NA	500405a	MALE	MALE
jörn	doi:10.1038/444699a	2006	NA	444699a	NA	NA
jos	doi:10.1038/nature13210	2014	NA	nature13210	MALE	MALE
jos	doi:10.1038/443405a	2006	NA	443405a	MALE	MALE
jos	doi:10.1038/466925a	2010	NA	466925a	MALE	MALE
jos	doi:10.1038/453605a	2008	NA	453605a	MALE	MALE
jose	doi:10.1038/444827a	2006	NA	444827a	MALE	MALE
jose	doi:10.1038/d41586-018-04289-9	2018	NA	d41586-018-04289-9	MALE	MALE
jose	doi:10.1038/470476a	2011	NA	470476a	MALE	MALE
josé	doi:10.1038/nature21110	2017	NA	nature21110	MALE	MALE
josé	doi:10.1038/d41586-018-01950-1	2018	NA	d41586-018-01950-1	MALE	MALE
josé	doi:10.1038/d41586-020-02461-8	2020	NA	d41586-020-02461-8	MALE	MALE
josé	doi:10.1038/nature17880	2016	NA	nature17880	MALE	MALE
josé	doi:10.1038/4551185a	2008	NA	4551185a	MALE	MALE
josef	doi:10.1038/439277a	2006	NA	439277a	MALE	MALE
josep	doi:10.1038/437965a	2005	NA	437965a	MALE	MALE
josep	doi:10.1038/486482a	2012	NA	486482a	MALE	MALE
josep	doi:10.1038/460803a	2009	NA	460803a	MALE	MALE
josep	doi:10.1038/nature23101	2017	NA	nature23101	MALE	MALE
joseph	doi:10.1038/nature22502	2017	NA	nature22502	MALE	MALE
joseph	doi:10.1038/439798a	2006	NA	439798a	MALE	MALE
joseph	doi:10.1038/news.2010.476.html	2010	NA	news.2010.476.html	MALE	MALE
joseph	doi:10.1038/news.2011.166.html	2011	NA	news.2011.166.html	MALE	MALE
joseph	doi:10.1038/468380a	2010	NA	468380a	MALE	MALE
joseph	doi:10.1038/nature13935	2014	NA	nature13935	MALE	MALE
joseph	doi:10.1038/nature23534	2017	NA	nature23534	MALE	MALE
joseph	doi:10.1038/469476a	2011	NA	469476a	MALE	MALE
joseph	doi:10.1038/news.2010.613.html	2010	NA	news.2010.613.html	MALE	MALE
joseph	doi:10.1038/461049a	2009	NA	461049a	MALE	MALE
joseph	doi:10.1038/news.2010.672.html	2010	NA	news.2010.672.html	MALE	MALE
joseph	doi:10.1038/nature13218	2014	NA	nature13218	MALE	MALE
joseph	doi:10.1038/news.2010.543.html	2010	NA	news.2010.543.html	MALE	MALE
joseph	doi:10.1038/news.2010.497.html	2010	NA	news.2010.497.html	MALE	MALE
joseph	doi:10.1038/508327a	2014	NA	508327a	MALE	MALE
joseph	doi:10.1038/nature13513	2014	NA	nature13513	MALE	MALE
joseph	doi:10.1038/nature13334	2014	NA	nature13334	MALE	MALE
joseph	doi:10.1038/452163a	2008	NA	452163a	MALE	MALE
joseph	doi:10.1038/news.2010.563.html	2010	NA	news.2010.563.html	MALE	MALE
joseph	doi:10.1038/462733a	2009	NA	462733a	MALE	MALE
joseph	doi:10.1038/446870a	2007	NA	446870a	MALE	MALE
joseph	doi:10.1038/news.2010.470.html	2010	NA	news.2010.470.html	MALE	MALE
joseph	doi:10.1038/509166a	2014	NA	509166a	MALE	MALE
joseph	doi:10.1038/d41586-019-02562-z	2019	NA	d41586-019-02562-z	MALE	MALE
joseph	doi:10.1038/news.2010.582.html	2010	NA	news.2010.582.html	MALE	MALE
joseph	doi:10.1038/480466a	2011	NA	480466a	MALE	MALE
joseph	doi:10.1038/nature14642	2015	NA	nature14642	MALE	MALE
joseph	doi:10.1038/485045a	2012	NA	485045a	MALE	MALE
joseph	doi:10.1038/news.2010.641.html	2010	NA	news.2010.641.html	MALE	MALE
joseph	doi:10.1038/news.2011.140.html	2011	NA	news.2011.140.html	MALE	MALE
joseph	doi:10.1038/news.2011.247.html	2011	NA	news.2011.247.html	MALE	MALE
joseph	doi:10.1038/news.2010.486.html	2010	NA	news.2010.486.html	MALE	MALE
joseph	doi:10.1038/451636a	2008	NA	451636a	MALE	MALE
joseph	doi:10.1038/news.2010.604.html	2010	NA	news.2010.604.html	MALE	MALE
joseph	doi:10.1038/468385a	2010	NA	468385a	MALE	MALE
joseph	doi:10.1038/454045a	2008	NA	454045a	MALE	MALE
joseph	doi:10.1038/news.2010.527.html	2010	NA	news.2010.527.html	MALE	MALE
joseph	doi:10.1038/472178a	2011	NA	472178a	MALE	MALE
joseph	doi:10.1038/4501171a	2007	NA	4501171a	MALE	MALE
joseph	doi:10.1038/news.2011.73.html	2011	NA	news.2011.73.html	MALE	MALE
joseph	doi:10.1038/481449a	2012	NA	481449a	MALE	MALE
joseph	doi:10.1038/460807a	2009	NA	460807a	MALE	MALE
joseph	doi:10.1038/news.2010.658.html	2010	NA	news.2010.658.html	MALE	MALE
joseph	doi:10.1038/news.2010.535.html	2010	NA	news.2010.535.html	MALE	MALE
joseph	doi:10.1038/news.2010.616.html	2010	NA	news.2010.616.html	MALE	MALE
joseph	doi:10.1038/news.2010.523.html	2010	NA	news.2010.523.html	MALE	MALE
joseph	doi:10.1038/news.2011.50.html	2011	NA	news.2011.50.html	MALE	MALE
joseph	doi:10.1038/d41586-019-02905-w	2019	NA	d41586-019-02905-w	MALE	MALE
joseph	doi:10.1038/d41586-019-02014-8	2019	NA	d41586-019-02014-8	MALE	MALE
joseph	doi:10.1038/465701b	2010	NA	465701b	MALE	MALE
joseph	doi:10.1038/485453a	2012	NA	485453a	MALE	MALE
joseph	doi:10.1038/nature11192	2012	NA	nature11192	MALE	MALE
joseph	doi:10.1038/nature16330	2015	NA	nature16330	MALE	MALE
joseph	doi:10.1038/d41586-019-03242-8	2019	NA	d41586-019-03242-8	MALE	MALE
joseph	doi:10.1038/d41586-018-07334-9	2018	NA	d41586-018-07334-9	MALE	MALE
joseph	doi:10.1038/news.2010.575.html	2010	NA	news.2010.575.html	MALE	MALE
joseph	doi:10.1038/523163a	2015	NA	523163a	MALE	MALE
josephine	doi:10.1038/515494a	2014	NA	515494a	FEMALE	FEMALE
josh	doi:10.1038/sense-for-scents-traced-down-to-genes-1.13493	2013	NA	sense-for-scents-traced-down-to-genes-1.13493	MALE	MALE
josh	doi:10.1038/triceratops-like-dinosaur-reveals-regional-diversity-1.13400	2013	NA	triceratops-like-dinosaur-reveals-regional-diversity-1.13400	MALE	MALE
josh	doi:10.1038/arizona-s-big-bet-the-research-rethink-1.16150	2014	NA	arizona-s-big-bet-the-research-rethink-1.16150	MALE	MALE
josh	doi:10.1038/d41586-020-01731-9	2020	NA	d41586-020-01731-9	MALE	MALE
josh	doi:10.1038/how-to-regrow-your-head-1.13443	2013	NA	how-to-regrow-your-head-1.13443	MALE	MALE
josh	doi:10.1038/reprieve-for-men-y-chromosome-is-not-vanishing-1.15103	2014	NA	reprieve-for-men-y-chromosome-is-not-vanishing-1.15103	MALE	MALE
josh	doi:10.1038/sound-waves-levitate-and-move-objects-1.13384	2013	NA	sound-waves-levitate-and-move-objects-1.13384	MALE	MALE
josh	doi:10.1038/conflicting-studies-rekindle-monogamy-debate-1.13462	2013	NA	conflicting-studies-rekindle-monogamy-debate-1.13462	MALE	MALE
josh	doi:10.1038/losing-a-single-pollinator-species-harms-plants-1.13423	2013	NA	losing-a-single-pollinator-species-harms-plants-1.13423	MALE	MALE
josh	doi:10.1038/451249a	2008	NA	451249a	MALE	MALE
josh	doi:10.1038/sharks-whip-their-tails-to-stun-prey-1.13368	2013	NA	sharks-whip-their-tails-to-stun-prey-1.13368	MALE	MALE
joshua	doi:10.1038/d41586-020-03001-0	2020	NA	d41586-020-03001-0	MALE	MALE
joshua	doi:10.1038/nature19472	2016	NA	nature19472	MALE	MALE
joshua	doi:10.1038/nature12087	2013	NA	nature12087	MALE	MALE
joshua	doi:10.1038/d41586-019-00199-6	2019	NA	d41586-019-00199-6	MALE	MALE
joshua	doi:10.1038/d41586-018-05619-7	2018	NA	d41586-018-05619-7	MALE	MALE
joshua	doi:10.1038/d41586-018-07087-5	2018	NA	d41586-018-07087-5	MALE	MALE
joshua	doi:10.1038/434151b	2005	NA	434151b	MALE	MALE
joshua	doi:10.1038/442254b	2006	NA	442254b	MALE	MALE
joshua	doi:10.1038/nature24152	2017	NA	nature24152	MALE	MALE
joshua	doi:10.1038/442995a	2006	NA	442995a	MALE	MALE
joshua	doi:10.1038/nature17311	2016	NA	nature17311	MALE	MALE
joshua	doi:10.1038/452941a	2008	NA	452941a	MALE	MALE
joshua	doi:10.1038/d41586-019-02704-3	2019	NA	d41586-019-02704-3	MALE	MALE
joshua	doi:10.1038/440285a	2006	NA	440285a	MALE	MALE
joshua	doi:10.1038/4591065a	2009	NA	4591065a	MALE	MALE
joshua	doi:10.1038/474045a	2011	NA	474045a	MALE	MALE
joshua	doi:10.1038/nature12544	2013	NA	nature12544	MALE	MALE
josie	doi:10.1038/environmental-concerns-reach-fever-pitch-over-plan-to-link-red-sea-to-dead-sea-1.12515	2013	NA	environmental-concerns-reach-fever-pitch-over-plan-to-link-red-sea-to-dead-sea-1.12515	FEMALE	FEMALE
josie	doi:10.1038/d41586-019-00219-5	2019	NA	d41586-019-00219-5	FEMALE	FEMALE
josie	doi:10.1038/d41586-018-05768-9	2018	NA	d41586-018-05768-9	FEMALE	FEMALE
josie	doi:10.1038/can-old-computers-bring-palestinians-and-israelis-together-1.21053	2016	NA	can-old-computers-bring-palestinians-and-israelis-together-1.21053	FEMALE	FEMALE
josie	doi:10.1038/d41586-018-01388-5	2018	NA	d41586-018-01388-5	FEMALE	FEMALE
josie	doi:10.1038/searching-chromosomes-for-the-legacy-of-trauma-1.15369	2014	NA	searching-chromosomes-for-the-legacy-of-trauma-1.15369	FEMALE	FEMALE
josie	doi:10.1038/447905a	2007	NA	447905a	FEMALE	FEMALE
josie	doi:10.1038/toxicology-the-plastics-puzzle-1.15038	2014	NA	toxicology-the-plastics-puzzle-1.15038	FEMALE	FEMALE
josie	doi:10.1038/4641118a.html	2010	NA	4641118a.html	FEMALE	FEMALE
