file_id	country	query_date	num_entries
d41586-020-00469-8	United Kingdom	2021-03-16	1
d41586-020-00469-8	United States	2021-03-16	1
d41586-020-00403-y	China	2021-03-16	1
d41586-020-00403-y	United States	2021-03-16	1
d41586-020-02214-7	Canada	2021-03-16	2
d41586-020-02214-7	China	2021-03-16	2
d41586-020-02214-7	United States	2021-03-16	2
d41586-020-00576-6	Canada	2021-03-16	2
d41586-020-00576-6	China	2021-03-16	2
d41586-020-00576-6	United States	2021-03-16	2
d41586-020-00668-3	Canada	2021-03-16	1
d41586-020-00668-3	China	2021-03-16	1
d41586-020-00668-3	United States	2021-03-16	1
d41586-020-00697-y	China	2021-03-16	1
d41586-020-00697-y	France	2021-03-16	1
d41586-020-00697-y	Germany	2021-03-16	1
d41586-020-00697-y	United States	2021-03-16	1
d41586-020-00765-3	Germany	2021-03-16	1
d41586-020-00765-3	United States	2021-03-16	1
d41586-020-00764-4	Germany	2021-03-16	1
d41586-020-00898-5	Germany	2021-03-16	1
d41586-020-00898-5	United States	2021-03-16	1
d41586-020-00819-6	United States	2021-03-16	2
d41586-020-01021-4	Canada	2021-03-16	1
d41586-020-01021-4	United States	2021-03-16	1
d41586-020-01000-9	Canada	2021-03-16	1
d41586-020-01000-9	France	2021-03-16	1
d41586-020-01000-9	Germany	2021-03-16	1
d41586-020-01000-9	Italy	2021-03-16	1
d41586-020-01000-9	Japan	2021-03-16	1
d41586-020-01000-9	Poland	2021-03-16	1
d41586-020-01000-9	Russia	2021-03-16	1
d41586-020-01000-9	Spain	2021-03-16	1
d41586-020-01000-9	Switzerland	2021-03-16	1
d41586-020-01000-9	United Kingdom	2021-03-16	1
d41586-020-01000-9	United States	2021-03-16	1
d41586-020-01000-9	Vietnam	2021-03-16	1
d41586-020-01115-z	Germany	2021-03-16	1
d41586-020-01115-z	United Kingdom	2021-03-16	1
d41586-020-00750-w	United States	2021-03-16	1
d41586-020-02474-3	France	2021-03-16	1
d41586-020-02474-3	Germany	2021-03-16	2
d41586-020-02474-3	Russia	2021-03-16	1
d41586-020-02058-1	China	2021-03-16	1
d41586-020-01455-w	Japan	2021-03-16	1
d41586-020-02140-8	United States	2021-03-16	2
d41586-020-01447-w	United States	2021-03-16	2
d41586-020-01423-4	United States	2021-03-16	1
d41586-020-01287-8	Germany	2021-03-16	1
d41586-020-01287-8	United Kingdom	2021-03-16	1
d41586-020-01287-8	United States	2021-03-16	1
d41586-020-01666-1	Australia	2021-03-16	1
d41586-020-01666-1	Chile	2021-03-16	1
d41586-020-01666-1	Japan	2021-03-16	1
d41586-020-01666-1	United States	2021-03-16	1
d41586-020-01430-5	Australia	2021-03-16	1
d41586-020-01430-5	China	2021-03-16	1
d41586-020-01570-8	Canada	2021-03-16	1
d41586-020-01570-8	France	2021-03-16	1
d41586-020-01570-8	Japan	2021-03-16	1
d41586-020-01570-8	Mexico	2021-03-16	1
d41586-020-01570-8	United States	2021-03-16	1
d41586-020-01773-z	United States	2021-03-16	1
d41586-020-01915-3	China	2021-03-16	1
d41586-020-02379-1	China	2021-03-16	2
d41586-020-02379-1	United States	2021-03-16	1
d41586-020-01757-z	Germany	2021-03-16	1
d41586-020-01757-z	Netherlands	2021-03-16	1
d41586-020-01757-z	Spain	2021-03-16	1
d41586-020-01757-z	United Kingdom	2021-03-16	1
d41586-020-01715-9	United States	2021-03-16	1
d41586-020-02481-4	United States	2021-03-16	2
d41586-020-02278-5	United Kingdom	2021-03-16	2
d41586-020-02278-5	United States	2021-03-16	1
d41586-020-02054-5	Poland	2021-03-16	1
d41586-020-02054-5	United States	2021-03-16	1
d41586-020-02062-5	Australia	2021-03-16	1
d41586-020-02062-5	Italy	2021-03-16	1
d41586-020-02062-5	Japan	2021-03-16	1
d41586-020-02062-5	United Kingdom	2021-03-16	1
d41586-020-02062-5	United States	2021-03-16	2
d41586-020-02190-y	Australia	2021-03-16	2
d41586-020-02190-y	Brazil	2021-03-16	1
d41586-020-02190-y	Denmark	2021-03-16	1
d41586-020-02190-y	Mexico	2021-03-16	1
d41586-020-02190-y	United Kingdom	2021-03-16	2
d41586-020-02190-y	United States	2021-03-16	1
d41586-020-02283-8	United Kingdom	2021-03-16	1
d41586-020-02225-4	Australia	2021-03-16	3
d41586-020-02225-4	Bolivia	2021-03-16	2
d41586-020-02225-4	Brazil	2021-03-16	4
d41586-020-02225-4	Canada	2021-03-16	2
d41586-020-02225-4	Colombia	2021-03-16	3
d41586-020-02225-4	Denmark	2021-03-16	2
d41586-020-02225-4	Ecuador	2021-03-16	3
d41586-020-02225-4	France	2021-03-16	3
d41586-020-02225-4	Germany	2021-03-16	2
d41586-020-02225-4	Indonesia	2021-03-16	2
d41586-020-02225-4	Japan	2021-03-16	2
d41586-020-02225-4	Malaysia	2021-03-16	2
d41586-020-02225-4	Netherlands	2021-03-16	4
d41586-020-02225-4	Norway	2021-03-16	2
d41586-020-02225-4	Peru	2021-03-16	2
d41586-020-02225-4	Sweden	2021-03-16	2
d41586-020-02225-4	Switzerland	2021-03-16	2
d41586-020-02225-4	United Kingdom	2021-03-16	3
d41586-020-02225-4	United States	2021-03-16	4
d41586-020-02225-4	Venezuela	2021-03-16	3
d41586-020-02256-x	United States	2021-03-16	1
d41586-020-02926-w	China	2021-03-16	1
d41586-020-02926-w	Germany	2021-03-16	2
d41586-020-02926-w	Netherlands	2021-03-16	1
d41586-020-02926-w	United Kingdom	2021-03-16	2
d41586-020-02926-w	United States	2021-03-16	5
d41586-020-02381-7	Austria	2021-03-16	1
d41586-020-02381-7	Belgium	2021-03-16	1
d41586-020-02381-7	Czech Republic	2021-03-16	1
d41586-020-02381-7	Denmark	2021-03-16	1
d41586-020-02381-7	France	2021-03-16	1
d41586-020-02381-7	Germany	2021-03-16	1
d41586-020-02381-7	Italy	2021-03-16	1
d41586-020-02381-7	Netherlands	2021-03-16	1
d41586-020-02381-7	Spain	2021-03-16	1
d41586-020-02381-7	Switzerland	2021-03-16	1
d41586-020-02381-7	Turkey	2021-03-16	1
d41586-020-02381-7	United Kingdom	2021-03-16	1
d41586-020-02381-7	United States	2021-03-16	2
d41586-020-02503-1	Switzerland	2021-03-16	1
d41586-020-02556-2	United States	2021-03-16	1
d41586-020-02555-3	Canada	2021-03-16	1
d41586-020-02555-3	China	2021-03-16	1
d41586-020-02555-3	Denmark	2021-03-16	1
d41586-020-02555-3	Germany	2021-03-16	1
d41586-020-02555-3	Japan	2021-03-16	1
d41586-020-02555-3	Spain	2021-03-16	1
d41586-020-02555-3	Switzerland	2021-03-16	1
d41586-020-02555-3	United States	2021-03-16	1
d41586-020-02526-8	United States	2021-03-16	1
d41586-020-02748-w	Argentina	2021-03-16	1
d41586-020-02748-w	Germany	2021-03-16	1
d41586-020-02748-w	South Korea	2021-03-16	1
d41586-020-02748-w	United States	2021-03-16	1
d41586-020-02791-7	India	2021-03-16	1
d41586-020-02976-0	Japan	2021-03-16	1
d41586-020-02976-0	United States	2021-03-16	1
d41586-020-02924-y	Belgium	2021-03-16	1
d41586-020-02924-y	Germany	2021-03-16	1
d41586-020-02924-y	Netherlands	2021-03-16	1
d41586-020-02924-y	United Kingdom	2021-03-16	1
d41586-020-03043-4	Austria	2021-03-16	1
d41586-020-03043-4	France	2021-03-16	1
d41586-020-03043-4	Germany	2021-03-16	1
d41586-020-03043-4	Hungary	2021-03-16	1
d41586-020-03043-4	Italy	2021-03-16	1
d41586-020-03043-4	Spain	2021-03-16	1
d41586-020-03043-4	United States	2021-03-16	1
d41586-020-03018-5	Canada	2021-03-16	1
d41586-020-03018-5	China	2021-03-16	1
d41586-020-03018-5	Germany	2021-03-16	1
d41586-020-03018-5	New Zealand	2021-03-16	1
d41586-020-03018-5	Spain	2021-03-16	1
d41586-020-03018-5	United States	2021-03-16	3
d41586-020-02658-x	Israel	2021-03-16	1
d41586-020-02658-x	United States	2021-03-16	1
d41586-020-03016-7	Belgium	2021-03-16	1
d41586-020-03016-7	Japan	2021-03-16	1
d41586-020-03117-3	Germany	2021-03-16	1
d41586-020-03117-3	Hungary	2021-03-16	1
d41586-020-03117-3	Italy	2021-03-16	1
d41586-020-03117-3	United Kingdom	2021-03-16	1
d41586-020-03403-0	Australia	2021-03-16	1
d41586-020-03403-0	United States	2021-03-16	1
d41586-020-03393-z	Armenia	2021-03-16	1
d41586-020-03393-z	Austria	2021-03-16	1
d41586-020-03393-z	Azerbaijan	2021-03-16	1
d41586-020-03393-z	Brazil	2021-03-16	1
d41586-020-03393-z	China	2021-03-16	1
d41586-020-03393-z	Croatia	2021-03-16	1
d41586-020-03393-z	Cuba	2021-03-16	1
d41586-020-03393-z	Czech Republic	2021-03-16	1
d41586-020-03393-z	Denmark	2021-03-16	1
d41586-020-03393-z	Finland	2021-03-16	1
d41586-020-03393-z	France	2021-03-16	1
d41586-020-03393-z	Germany	2021-03-16	1
d41586-020-03393-z	Greece	2021-03-16	1
d41586-020-03393-z	Hungary	2021-03-16	1
d41586-020-03393-z	India	2021-03-16	1
d41586-020-03393-z	Indonesia	2021-03-16	1
d41586-020-03393-z	Italy	2021-03-16	1
d41586-020-03393-z	Japan	2021-03-16	1
d41586-020-03393-z	Mexico	2021-03-16	1
d41586-020-03393-z	Netherlands	2021-03-16	1
d41586-020-03509-5	United States	2021-03-16	2
d41586-020-01402-9	United States	2021-03-16	1
d41586-019-00143-8	United States	2021-03-16	1
d41586-018-07251-x	Italy	2021-03-16	1
d41586-018-07251-x	Russia	2021-03-16	1
d41586-018-07251-x	Switzerland	2021-03-16	1
d41586-018-07251-x	United States	2021-03-16	1
d41586-019-00027-x	Germany	2021-03-16	1
d41586-019-00027-x	Israel	2021-03-16	1
d41586-019-00027-x	United States	2021-03-16	1
d41586-019-02360-7	China	2021-03-16	1
d41586-019-02360-7	United States	2021-03-16	1
d41586-019-03032-2	Denmark	2021-03-16	1
d41586-019-03032-2	United States	2021-03-16	1
d41586-019-01739-w	Denmark	2021-03-16	1
d41586-019-01739-w	United States	2021-03-16	1
d41586-020-03564-y	Australia	2021-03-16	1
d41586-020-03564-y	Canada	2021-03-16	1
d41586-020-03564-y	United Kingdom	2021-03-16	1
d41586-020-03564-y	United States	2021-03-16	2
d41586-020-02661-2	China	2021-03-16	1
d41586-020-01449-8	China	2021-03-16	1
d41586-020-03518-4	Australia	2021-03-16	1
d41586-020-03518-4	China	2021-03-16	1
d41586-020-03518-4	France	2021-03-16	1
d41586-020-00769-z	China	2021-03-16	1
d41586-020-00769-z	Denmark	2021-03-16	1
d41586-020-00769-z	Poland	2021-03-16	1
why-planetary-scientists-want-better-fake-space-dirt-1.22228	United States	2021-03-16	1
d41586-018-05780-z	United States	2021-03-16	1
d41586-018-07106-5	Germany	2021-03-16	1
d41586-018-07106-5	Greece	2021-03-16	1
d41586-018-07106-5	Portugal	2021-03-16	1
d41586-018-07106-5	United Kingdom	2021-03-16	1
the-science-of-puppy-dog-eyes-1.22867	United Kingdom	2021-03-16	1
male-scientists-share-more-but-only-with-other-men-1.22820	Austria	2021-03-16	1
male-scientists-share-more-but-only-with-other-men-1.22820	Netherlands	2021-03-16	1
d41586-020-02544-6	Germany	2021-03-16	1
d41586-020-02544-6	Italy	2021-03-16	1
d41586-020-02544-6	Slovenia	2021-03-16	1
d41586-020-02544-6	Spain	2021-03-16	1
d41586-020-02544-6	Switzerland	2021-03-16	1
d41586-019-01067-z	Japan	2021-03-16	1
d41586-018-07181-8	United States	2021-03-16	1
d41586-018-06169-8	United States	2021-03-16	1
d41586-017-07434-y	United States	2021-03-16	1
d41586-017-09006-6	Belgium	2021-03-16	1
d41586-017-09006-6	Germany	2021-03-16	1
d41586-018-07248-6	United States	2021-03-16	1
d41586-019-00083-3	Canada	2021-03-16	1
d41586-019-00083-3	Czech Republic	2021-03-16	1
d41586-019-00083-3	Israel	2021-03-16	1
d41586-019-00083-3	United States	2021-03-16	1
d41586-019-03495-3	France	2021-03-16	1
d41586-019-03495-3	Germany	2021-03-16	1
d41586-019-03495-3	United States	2021-03-16	1
d41586-019-01679-5	Belgium	2021-03-16	2
d41586-019-01679-5	Canada	2021-03-16	1
d41586-019-01679-5	Chile	2021-03-16	1
d41586-019-01679-5	France	2021-03-16	1
d41586-019-01679-5	Norway	2021-03-16	1
d41586-019-01679-5	Sweden	2021-03-16	1
d41586-019-01679-5	United Kingdom	2021-03-16	1
d41586-019-01679-5	United States	2021-03-16	2
news.2010.659.html	United States	2021-03-16	1
050131-12.html	South Korea	2021-03-16	1
d41586-018-07494-8	United States	2021-03-16	1
news.2008.688.html	Italy	2021-03-16	1
news.2008.688.html	United States	2021-03-16	2
news.2010.628.html	United States	2021-03-16	1
doubt-cast-over-tiny-stem-cells-1.13435	United States	2021-03-16	1
depression-drug-disappoints-1.9360	United States	2021-03-16	1
d41586-020-00921-9	United States	2021-03-16	1
hurricane-katrina-s-psychological-scars-revealed-1.18234	United Kingdom	2021-03-16	1
hurricane-katrina-s-psychological-scars-revealed-1.18234	United States	2021-03-16	1
060703-9.html	Sweden	2021-03-16	1
kawasaki-disease-origin-traced-to-northeast-china-1.15252	Japan	2021-03-16	1
kawasaki-disease-origin-traced-to-northeast-china-1.15252	Spain	2021-03-16	1
mining-molecular-gastronomy-1.9658	United Kingdom	2021-03-16	1
tiny-crustacean-has-terrific-teeth-1.10911	Germany	2021-03-16	1
photosynthesis-like-process-found-in-insects-1.11214	France	2021-03-16	1
photosynthesis-like-process-found-in-insects-1.11214	Israel	2021-03-16	1
smelly-microbes-help-hyenas-to-communicate-1.14141		2021-03-16	1
brain-scans-of-rappers-shed-light-on-creativity-1.11835	United States	2021-03-16	1
king-s-lionheart-gets-a-forensic-exam-1.12521	France	2021-03-16	1
people-can-be-identified-through-their-credit-card-transactions-1.16817	Belgium	2021-03-16	1
people-can-be-identified-through-their-credit-card-transactions-1.16817	Chile	2021-03-16	1
people-can-be-identified-through-their-credit-card-transactions-1.16817	United States	2021-03-16	1
climate-change-threatens-crunchy-tart-apples-1.13567	Japan	2021-03-16	1
microbes-help-vultures-eat-rotting-meat-1.16345	United States	2021-03-16	1
chimpanzee-iq-starts-in-the-genes-1.15533	Georgia	2021-03-16	1
chimpanzee-iq-starts-in-the-genes-1.15533	United States	2021-03-16	1
how-poverty-affects-the-brain-1.22280	Gambia	2021-03-16	1
how-poverty-affects-the-brain-1.22280	United Kingdom	2021-03-16	1
earth-shaking-dinosaur-discovered-1.15842	Argentina	2021-03-16	1
earth-shaking-dinosaur-discovered-1.15842	United Kingdom	2021-03-16	1
earth-shaking-dinosaur-discovered-1.15842	United States	2021-03-16	1
the-big-baby-experiment-1.18701	Hungary	2021-03-16	1
the-big-baby-experiment-1.18701	United Kingdom	2021-03-16	1
us-science-advisers-outline-path-to-genetically-modified-babies-1.21474	China	2021-03-16	1
tails-tell-the-tale-of-dinosaur-sex-1.17299	Canada	2021-03-16	1
tails-tell-the-tale-of-dinosaur-sex-1.17299	United States	2021-03-16	1
pollutants-waft-over-the-himalayas-1.17312	China	2021-03-16	1
pollutants-waft-over-the-himalayas-1.17312	Japan	2021-03-16	1
gm-wheat-that-emits-pest-alarm-signals-fails-in-field-trials-1.17854	Germany	2021-03-16	1
gm-wheat-that-emits-pest-alarm-signals-fails-in-field-trials-1.17854	United Kingdom	2021-03-16	1
us-child-health-study-rises-from-ashes-of-high-profile-failure-1.21367		2021-03-16	1
us-child-health-study-rises-from-ashes-of-high-profile-failure-1.21367	United States	2021-03-16	1
crash-in-sea-turtle-births-stumps-ecologists-1.22748	Costa Rica	2021-03-16	1
crash-in-sea-turtle-births-stumps-ecologists-1.22748	South Africa	2021-03-16	1
crash-in-sea-turtle-births-stumps-ecologists-1.22748	Spain	2021-03-16	1
crash-in-sea-turtle-births-stumps-ecologists-1.22748	United States	2021-03-16	1
d41586-018-05564-5	United Kingdom	2021-03-16	1
scientists-probe-lightning-hotspot-to-predict-future-strikes-1.20344	Australia	2021-03-16	1
liquid-metal-balloons-offer-room-temperature-soldering-1.19495	United States	2021-03-16	1
d41586-019-02644-y	United States	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	China	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	Germany	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	Italy	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	Japan	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	Spain	2021-03-16	1
giant-tsunamis-washed-over-ancient-mars-1.19916	United States	2021-03-16	1
strange-seaweed-rewrites-history-of-green-plants-1.19863	Belgium	2021-03-16	1
strange-seaweed-rewrites-history-of-green-plants-1.19863	Canada	2021-03-16	1
strange-seaweed-rewrites-history-of-green-plants-1.19863	United States	2021-03-16	1
the-curious-case-of-the-caterpillar-s-missing-microbes-1.21955	China	2021-03-16	1
the-curious-case-of-the-caterpillar-s-missing-microbes-1.21955	France	2021-03-16	1
the-curious-case-of-the-caterpillar-s-missing-microbes-1.21955	Germany	2021-03-16	2
the-curious-case-of-the-caterpillar-s-missing-microbes-1.21955	Taiwan	2021-03-16	1
the-curious-case-of-the-caterpillar-s-missing-microbes-1.21955	United States	2021-03-16	2
controversial-pesticides-found-in-honey-samples-from-six-continents-1.22762	United States	2021-03-16	1
human-noise-in-us-parks-threatens-wildlife-1.21933	Japan	2021-03-16	1
human-noise-in-us-parks-threatens-wildlife-1.21933	United States	2021-03-16	1
brain-scan-hints-at-first-simple-test-for-concussion-1.21227	NA	2021-03-16	NA
bat-banter-is-surprisingly-nuanced-1.21215	Israel	2021-03-16	1
d41586-019-00718-5	United States	2021-03-16	1
taxi-sharing-in-cities-follows-universal-maths-law-1.21586	Hungary	2021-03-16	1
taxi-sharing-in-cities-follows-universal-maths-law-1.21586	Italy	2021-03-16	1
taxi-sharing-in-cities-follows-universal-maths-law-1.21586	Spain	2021-03-16	1
taxi-sharing-in-cities-follows-universal-maths-law-1.21586	United States	2021-03-16	1
rare-sighting-reveals-deep-sea-octopus-s-unusual-breakfast-1.21725	Germany	2021-03-16	1
rare-sighting-reveals-deep-sea-octopus-s-unusual-breakfast-1.21725	United States	2021-03-16	1
news.2009.455.html	NA	2021-03-16	NA
diuretic-drug-prevents-autism-in-mice-and-rats-1.14683	France	2021-03-16	1
diuretic-drug-prevents-autism-in-mice-and-rats-1.14683	Switzerland	2021-03-16	1
diuretic-drug-prevents-autism-in-mice-and-rats-1.14683	United States	2021-03-16	1
diuretic-drug-improves-symptoms-of-autism-1.12000	France	2021-03-16	1
diuretic-drug-improves-symptoms-of-autism-1.12000	Switzerland	2021-03-16	1
diuretic-drug-improves-symptoms-of-autism-1.12000	United States	2021-03-16	1
incognito-caterpillar-threatens-us-borders-1.15775	France	2021-03-16	1
scientific-method-statistical-errors-1.14700	United States	2021-03-16	1
rapid-test-pinpoints-newborns-genetic-diseases-in-days-1.11527	United States	2021-03-16	1
d41586-019-01203-9	France	2021-03-16	1
d41586-019-01203-9	Russia	2021-03-16	1
d41586-019-01203-9	United States	2021-03-16	1
gran-sasso-chamber-of-physics-1.10696	China	2021-03-16	1
gran-sasso-chamber-of-physics-1.10696	Italy	2021-03-16	2
d41586-018-03991-y	China	2021-03-16	1
d41586-018-03991-y	Italy	2021-03-16	1
controversial-dark-matter-claim-faces-ultimate-test-1.19684	China	2021-03-16	1
controversial-dark-matter-claim-faces-ultimate-test-1.19684	Italy	2021-03-16	1
dark-matter-hunt-fails-to-find-the-elusive-particles-1.22970	China	2021-03-16	1
dark-matter-hunt-fails-to-find-the-elusive-particles-1.22970	Italy	2021-03-16	1
how-grapevines-got-acne-bacteria-1.14812	Austria	2021-03-16	1
how-grapevines-got-acne-bacteria-1.14812	New Zealand	2021-03-16	1
how-grapevines-got-acne-bacteria-1.14812	United Kingdom	2021-03-16	1
parakeet-invasion-of-mexico-driven-by-europe-s-ban-on-bird-imports-1.22653	Canada	2021-03-16	1
parakeet-invasion-of-mexico-driven-by-europe-s-ban-on-bird-imports-1.22653	United States	2021-03-16	1
462272a.html	France	2021-03-16	1
genome-reveals-comb-jellies-ancient-origin-1.12176	Norway	2021-03-16	1
genome-reveals-comb-jellies-ancient-origin-1.12176	United States	2021-03-16	2
060213-5.html	Italy	2021-03-16	1
us-panel-redefines-chronic-fatigue-syndrome-1.16905	United Kingdom	2021-03-16	1
parasite-makes-mice-lose-fear-of-cats-permanently-1.13777	Czech Republic	2021-03-16	1
neuroscience-the-brain-interrupted-1.16831	France	2021-03-16	1
mental-health-there-s-an-app-for-that-1.19694	Australia	2021-03-16	1
mental-health-there-s-an-app-for-that-1.19694	France	2021-03-16	1
mental-health-there-s-an-app-for-that-1.19694	Singapore	2021-03-16	1
mental-health-there-s-an-app-for-that-1.19694	Sweden	2021-03-16	1
mental-health-there-s-an-app-for-that-1.19694	United Kingdom	2021-03-16	1
south-africa-ushers-in-a-new-era-for-hiv-1.20253	South Africa	2021-03-16	1
south-africa-ushers-in-a-new-era-for-hiv-1.20253	Switzerland	2021-03-16	1
south-africa-ushers-in-a-new-era-for-hiv-1.20253	United Kingdom	2021-03-16	1
d41586-018-05939-8	United States	2021-03-16	1
453262a.html	United States	2021-03-16	1
news070129-5.html	France	2021-03-16	1
news070129-5.html	Norway	2021-03-16	1
fukushima-fallout-of-fear-1.12194	Netherlands	2021-03-16	1
fukushima-fallout-of-fear-1.12194	Ukraine	2021-03-16	1
fukushima-fallout-of-fear-1.12194	United States	2021-03-16	1
050912-4.html	United States	2021-03-16	1
rise-in-malaria-cases-sparks-fears-of-a-resurgence-1.23046	Switzerland	2021-03-16	1
rise-in-malaria-cases-sparks-fears-of-a-resurgence-1.23046	United States	2021-03-16	2
d41586-018-04121-4	Malaysia	2021-03-16	1
d41586-018-04121-4	Spain	2021-03-16	1
toxicology-the-plastics-puzzle-1.15038	United States	2021-03-16	1
poorest-costa-ricans-live-longest-1.13663	Costa Rica	2021-03-16	1
poorest-costa-ricans-live-longest-1.13663	United States	2021-03-16	1
4671015a.html	Japan	2021-03-16	1
4671015a.html	United States	2021-03-16	1
dna-reveals-that-giraffes-are-four-species-not-one-1.20567	Kenya	2021-03-16	1
dna-reveals-that-giraffes-are-four-species-not-one-1.20567	United States	2021-03-16	1
news.2009.1111.html	Australia	2021-03-16	1
news.2009.1111.html	United Kingdom	2021-03-16	1
half-of-2011-papers-now-free-to-read-1.13577	Finland	2021-03-16	1
open-access-the-true-cost-of-science-publishing-1.12676	Finland	2021-03-16	1
d41586-017-08965-0	United Kingdom	2021-03-16	1
news.2010.332.html	Germany	2021-03-16	1
news.2010.332.html	United States	2021-03-16	1
d41586-019-00210-0	United Kingdom	2021-03-16	1
d41586-019-00210-0	United States	2021-03-16	2
debate-bubbles-over-the-origin-of-life-1.10024	Germany	2021-03-16	1
debate-bubbles-over-the-origin-of-life-1.10024	Russia	2021-03-16	1
debate-bubbles-over-the-origin-of-life-1.10024	United States	2021-03-16	1
462840a.html	Canada	2021-03-16	1
462840a.html	France	2021-03-16	1
462840a.html	Germany	2021-03-16	1
462840a.html	United Kingdom	2021-03-16	1
462840a.html	United States	2021-03-16	1
europe-proposes-revision-of-clinical-trial-rules-1.11026	Germany	2021-03-16	1
hospital-checklists-are-meant-to-save-lives-so-why-do-they-often-fail-1.18057	United Kingdom	2021-03-16	1
hospital-checklists-are-meant-to-save-lives-so-why-do-they-often-fail-1.18057	United States	2021-03-16	1
news.2008.921.html	United States	2021-03-16	1
news.2010.367.html	United Kingdom	2021-03-16	1
news.2010.367.html	United States	2021-03-16	1
mental-health-on-the-spectrum-1.12842	United States	2021-03-16	1
epigenomics-starts-to-make-its-mark-1.14973	United States	2021-03-16	2
dino-chickens-reveal-how-the-beak-was-born-1.17507	Canada	2021-03-16	1
dino-chickens-reveal-how-the-beak-was-born-1.17507	United States	2021-03-16	1
soapy-taste-of-coriander-linked-to-genetic-variants-1.11398	Canada	2021-03-16	1
faeces-filled-pill-stops-gut-infection-1.13885	Canada	2021-03-16	1
news.2010.248.html	United States	2021-03-16	1
4641260a.html	United States	2021-03-16	1
news.2009.928.html	Canada	2021-03-16	1
news.2009.928.html	United States	2021-03-16	1
news.2010.534.html	Australia	2021-03-16	1
news.2010.534.html	United States	2021-03-16	1
biomarkers-and-ageing-the-clock-watcher-1.15014	United States	2021-03-16	1
chemical-clock-tracks-ageing-more-precisely-than-ever-before-1.13981	United States	2021-03-16	1
paper-claiming-gm-link-with-tumours-republished-1.15463	France	2021-03-16	2
paper-claiming-gm-link-with-tumours-republished-1.15463	Italy	2021-03-16	1
d41586-017-08404-0	Portugal	2021-03-16	1
d41586-017-08404-0	United Kingdom	2021-03-16	1
airborne-spiders-can-sail-on-seas-1.17906	Japan	2021-03-16	1
airborne-spiders-can-sail-on-seas-1.17906	Spain	2021-03-16	1
airborne-spiders-can-sail-on-seas-1.17906	United Kingdom	2021-03-16	1
artificial-intelligence-identifies-plant-species-for-science-1.22442	Costa Rica	2021-03-16	1
artificial-intelligence-identifies-plant-species-for-science-1.22442	France	2021-03-16	1
d41586-020-03149-9	Germany	2021-03-16	1
d41586-020-02684-9	Australia	2021-03-16	1
microbiome-science-threatened-by-contamination-1.16327	Thailand	2021-03-16	1
microbiome-science-threatened-by-contamination-1.16327	United Kingdom	2021-03-16	1
parasite-mismatch-explains-mediocre-performance-of-leading-malaria-vaccine-1.18613	Switzerland	2021-03-16	1
rwanda-feels-the-pinch-as-donors-slash-health-aid-1.20977	Canada	2021-03-16	1
rwanda-feels-the-pinch-as-donors-slash-health-aid-1.20977	Rwanda	2021-03-16	1
rwanda-feels-the-pinch-as-donors-slash-health-aid-1.20977	Switzerland	2021-03-16	1
rwanda-feels-the-pinch-as-donors-slash-health-aid-1.20977	United States	2021-03-16	1
d41586-020-00031-6	Finland	2021-03-16	1
d41586-018-06048-2	Australia	2021-03-16	1
d41586-018-06048-2	Bangladesh	2021-03-16	1
d41586-018-06048-2	Canada	2021-03-16	1
d41586-018-06048-2	United Kingdom	2021-03-16	1
d41586-018-06048-2	United States	2021-03-16	1
d41586-018-07286-0	Israel	2021-03-16	1
d41586-018-07286-0	Kenya	2021-03-16	1
d41586-018-07286-0	Mali	2021-03-16	1
d41586-018-07286-0	United States	2021-03-16	1
resurrected-malaria-strategy-saves-thousands-of-lives-in-africa-1.22982	Mali	2021-03-16	1
resurrected-malaria-strategy-saves-thousands-of-lives-in-africa-1.22982	United States	2021-03-16	1
d41586-020-02972-4	Australia	2021-03-16	1
d41586-020-02599-5	China	2021-03-16	1
d41586-020-02599-5	Poland	2021-03-16	1
d41586-020-02599-5	United States	2021-03-16	1
gene-counsellors-expect-resurgence-of-jolie-effect-1.17184	United Kingdom	2021-03-16	1
young-poo-makes-aged-fish-live-longer-1.21770	Belgium	2021-03-16	1
young-poo-makes-aged-fish-live-longer-1.21770	Canada	2021-03-16	1
d41586-018-03358-3	China	2021-03-16	1
d41586-018-03358-3	United States	2021-03-16	1
in-japan-small-shakes-presage-big-quakes-1.19252	Japan	2021-03-16	1
killer-landslides-the-lasting-legacy-of-nepal-s-quake-1.19803	France	2021-03-16	1
d41586-019-01884-2	New Zealand	2021-03-16	1
d41586-019-01884-2	United Kingdom	2021-03-16	1
gravitational-waves-6-cosmic-questions-they-can-tackle-1.19337	Germany	2021-03-16	1
gravitational-waves-6-cosmic-questions-they-can-tackle-1.19337	United Kingdom	2021-03-16	1
brain-doping-may-improve-athletes-performance-1.19534	South Africa	2021-03-16	1
d41586-020-02568-y	Russia	2021-03-16	1
geneticists-hope-to-unlock-secrets-of-bats-complex-sounds-1.20997	Netherlands	2021-03-16	1
baboons-can-learn-to-recognize-words-1.10432	Belgium	2021-03-16	1
baboons-can-learn-to-recognize-words-1.10432	United Kingdom	2021-03-16	1
